budget,model,strategy,objective,solver,config,avg_decision_coverage,avg_density_phi,decision_D1_coverage,decision_D2_coverage,decision_D3_coverage,decision_D4_coverage,decision_D5_coverage,global_gr_coverage,redundancy_score,semantic_volume
500,all-mpnet-base-v2,prior,mmr,cost_norm,prior/mmr/cost_norm,0.5129855750674744,0.09057379768774756,0.5143968215928152,0.5152446994633089,0.5000320547184656,0.4921692878489256,0.42494360655920543,0.5057278068978432,0.04501461154338684,-0.04819354432512005
500,all-mpnet-base-v2,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.5004719851570484,0.08745691500041845,0.5044279257304698,0.4976730762564003,0.49315236790089545,0.48239445320737384,0.4334581563922325,0.4940560031508247,0.029932324070580094,-0.05457161769890314
500,all-mpnet-base-v2,prior,fl,cost_norm,prior/fl/cost_norm,0.7551034013578823,0.0705915251922495,0.7595633397969157,0.7537510609905543,0.7527605513804915,0.7106600282190395,0.5316728055818121,0.770949616840555,0.2879870171254536,-1.3290087115371003
500,all-mpnet-base-v2,prior,dpp,dpp,prior/dpp/dpp,0.40142597456776163,0.12669226456925553,0.3925126645060663,0.40674787214644637,0.3990212975221313,0.3947308581349764,0.31139923581892015,0.3815961143640231,0.14328176979379692,-0.14832436581546404
500,all-mpnet-base-v2,prior,mmr,topk,prior/mmr/topk,0.3089350840533124,0.13483623341428783,0.30478803734838306,0.31426105717277214,0.2986834243517226,0.30547122481516237,0.1775247973135624,0.2910681065978092,0.4529571430318339,-9.037823395656405
500,all-mpnet-base-v2,prior,graphcut,topk,prior/graphcut/topk,0.3089350840533124,0.13483623341428783,0.30478803734838306,0.31426105717277214,0.2986834243517226,0.30547122481516237,0.1775247973135624,0.2910681065978092,0.4529571430318339,-9.037823395656405
500,all-mpnet-base-v2,prior,fl,topk,prior/fl/topk,0.3089350840533124,0.13483623341428783,0.30478803734838306,0.31426105717277214,0.2986834243517226,0.30547122481516237,0.1775247973135624,0.2910681065978092,0.4529571430318339,-9.037823395656405
750,BAAI/bge-m3,prior,mmr,greedy,prior/mmr/greedy,0.7451838468701505,0.05202493658465034,0.7424397946792716,0.7481446218995063,0.7325740805650369,0.7392847132825988,0.6245805878711798,0.7240992007314414,0.3410417979477711,-0.7421589796694944
750,BAAI/bge-m3,prior,graphcut,greedy,prior/graphcut/greedy,0.7383102819860552,0.05136810193927783,0.739053259072522,0.738452422565232,0.7278954434775207,0.7337918844645788,0.653717012342797,0.7181641724150374,0.33075650886825797,-0.7114511113965286
750,BAAI/bge-m3,prior,fl,greedy,prior/fl/greedy,0.8510620950881242,0.0523845867675571,0.8548869841421008,0.8489157698102175,0.8410106657980587,0.8340696817699251,0.8046166471054438,0.8356571758179215,0.5151544010864114,-1.589371753751107
750,BAAI/bge-m3,prior,mmr,cost_norm,prior/mmr/cost_norm,0.7378028146900103,0.05039068087408284,0.7306432126133147,0.7394585602561898,0.7262913071844803,0.7263646844645856,0.7127511836269672,0.7222780210597042,0.3688181017367345,-0.43715296819243793
750,BAAI/bge-m3,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.7365504161725214,0.05001114733200872,0.7331219493770823,0.7367221229185007,0.7249525106346665,0.7196427484310165,0.7114910756245157,0.7187818449760253,0.3651002383316463,-0.4222695459172411
750,BAAI/bge-m3,prior,fl,cost_norm,prior/fl/cost_norm,0.8683223590514769,0.04626811708692672,0.8676604876055015,0.8697283594756257,0.8584057636907089,0.852330972050582,0.7852968910416632,0.8527450369214951,0.48451916170570086,-4.09840878338184
750,BAAI/bge-m3,prior,dpp,dpp,prior/dpp/dpp,0.7594110792922721,0.0648851720704082,0.7501623890501321,0.7659775791044421,0.7547967098188212,0.7526784530913988,0.7019285216241408,0.7328496060363897,0.42269569298006454,-1.1120642155127705
750,BAAI/bge-m3,prior,mmr,topk,prior/mmr/topk,0.7032453929358964,0.06793181642995409,0.69680020019059,0.7063816415693619,0.694403003345705,0.6962733617844913,0.7019285216241408,0.6707165044186324,0.5551962336560465,-10.789440166275456
750,BAAI/bge-m3,prior,graphcut,topk,prior/graphcut/topk,0.7032453929358964,0.06793181642995409,0.69680020019059,0.7063816415693619,0.694403003345705,0.6962733617844913,0.7019285216241408,0.6707165044186324,0.5551962336560465,-10.789440166275456
