budget,model,prior_method,strategy,objective,solver,config,avg_decision_coverage,avg_density_phi,decision_D1_coverage,decision_D2_coverage,decision_D3_coverage,decision_D4_coverage,decision_D5_coverage,global_gr_coverage,redundancy_score,semantic_volume
500,BAAI/bge-m3,coreset,prior,graphcut,greedy,prior/graphcut/greedy,0.7179996581323977,0.05512855714187026,0.718697955238288,0.7210795132747508,0.7050726927295409,0.7110705688428011,0.6192429942861265,0.6992225574020527,0.3234493097747272,-0.3511503360954658
500,BAAI/bge-m3,coreset,prior,fl,greedy,prior/fl/greedy,0.8357040606101644,0.05024033693491288,0.8382199782176325,0.8332375093168373,0.8240457497758874,0.8239329613575983,0.8046166471054438,0.821381633069026,0.5271056862372272,-0.960269809612688
500,BAAI/bge-m3,coreset,prior,mmr,cost_norm,prior/mmr/cost_norm,0.7283023762211993,0.05022713312668339,0.7213255967337026,0.7336788199892315,0.7219719756085555,0.7194323311415018,0.6924736280799568,0.7096792866417295,0.3696542253612347,-0.3364577326080147
500,BAAI/bge-m3,coreset,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.726719680869895,0.05004494059128019,0.7201476656700143,0.7334989071878883,0.7185710297185213,0.7217642557146651,0.7017899795041034,0.707572580588245,0.36802581423577274,-0.3368312418812288
500,BAAI/bge-m3,coreset,prior,fl,cost_norm,prior/fl/cost_norm,0.8470920202457465,0.04628856798177058,0.8508135989470559,0.8447143522158287,0.834144095905848,0.8369360295465345,0.7764277282291075,0.8366891609586611,0.48909300931219785,-2.343564901711806
500,BAAI/bge-m3,coreset,prior,dpp,dpp,prior/dpp/dpp,0.7229211045954881,0.06693913806054108,0.715929226928867,0.7285878488970483,0.7178487358657077,0.6935161845782313,0.6277933868660879,0.6922153348005179,0.4120498353017951,-0.5718545918967927
500,BAAI/bge-m3,coreset,prior,mmr,topk,prior/mmr/topk,0.6803058405109473,0.0693479688082523,0.6753166227966967,0.6831651170187895,0.6767117820113309,0.6828158681893276,0.6277933868660879,0.6472633368719949,0.5670684397501765,-5.925829447841026
500,BAAI/bge-m3,coreset,prior,graphcut,topk,prior/graphcut/topk,0.6803058405109473,0.0693479688082523,0.6753166227966967,0.6831651170187895,0.6767117820113309,0.6828158681893276,0.6277933868660879,0.6472633368719949,0.5670684397501765,-5.925829447841026
500,BAAI/bge-m3,coreset,prior,fl,topk,prior/fl/topk,0.6803058405109473,0.0693479688082523,0.6753166227966967,0.6831651170187895,0.6767117820113309,0.6828158681893276,0.6277933868660879,0.6472633368719949,0.5670684397501765,-5.925829447841026
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,mmr,greedy,prior/mmr/greedy,0.603225052603051,0.08420480550530385,0.6063049409404485,0.6018693402873146,0.5746497313233228,0.6201273683181611,0.5919772434653,0.5838934367506381,0.13356991956792422,-0.1656302831919533
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,graphcut,greedy,prior/graphcut/greedy,0.6042183046480972,0.08328163398886626,0.6039852153667501,0.6078389749065721,0.5800941592476342,0.6109695551029547,0.6513038166646836,0.5836952627396399,0.12745968229796314,-0.16825625454797352
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,fl,greedy,prior/fl/greedy,0.7994512836719923,0.06395964213769953,0.8009831192585022,0.7979439477420581,0.789819438210159,0.771209855257507,0.7782331490568044,0.7924788844260608,0.3822435888830783,-0.6892291659858288
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,mmr,cost_norm,prior/mmr/cost_norm,0.6056247270801706,0.07927646067977515,0.611126819529393,0.6068887588520591,0.5813278337199399,0.568894037977742,0.5919772434653,0.5817855577401262,0.14718432250028513,-0.09926706912514385
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.6068655208310741,0.07958177173123607,0.6126617859998242,0.6065835561040556,0.5830116129451164,0.5833702416482273,0.5919772434653,0.5874960175209127,0.1386980413687679,-0.093513321085341
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,fl,cost_norm,prior/fl/cost_norm,0.820638687903626,0.05908305718967656,0.8213721394827563,0.8205737362317307,0.8136966477446894,0.815259827258,0.7419447599069815,0.8127342657063003,0.3671156463898578,-1.9049145601830393
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,dpp,dpp,prior/dpp/dpp,0.4995573436692367,0.10580223227657799,0.4986369659008651,0.49869762599162804,0.49919994104330573,0.48269570087901237,0.4745925724624241,0.4629039984703038,0.26276218715422556,-0.38876973362288103
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,mmr,topk,prior/mmr/topk,0.3959777332946388,0.11484111330630083,0.39332688995130316,0.3946537108753677,0.3878702746236094,0.4290612667509682,0.4524345082828265,0.3640044111504285,0.5286447839143703,-7.7447421615811525
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,graphcut,topk,prior/graphcut/topk,0.3959777332946388,0.11484111330630083,0.39332688995130316,0.3946537108753677,0.3878702746236094,0.4290612667509682,0.4524345082828265,0.3640044111504285,0.5286447839143703,-7.7447421615811525
500,NovaSearch/stella_en_1.5B_v5,coreset,prior,fl,topk,prior/fl/topk,0.3959777332946388,0.11484111330630083,0.39332688995130316,0.3946537108753677,0.3878702746236094,0.4290612667509682,0.4524345082828265,0.3640044111504285,0.5286447839143703,-7.7447421615811525
500,all-MiniLM-L6-v2,coreset,prior,mmr,greedy,prior/mmr/greedy,0.438785018801719,0.10666326705788104,0.4436017933915101,0.43211263904185504,0.4475329361408203,0.38273288388396565,0.3147523544005404,0.43291703411858723,0.00528517811766986,-0.027014826575362215
500,all-MiniLM-L6-v2,coreset,prior,graphcut,greedy,prior/graphcut/greedy,0.44439007131473407,0.1042702169913166,0.4487614578111835,0.43630431388961766,0.4523494435547566,0.40572165235445284,0.3003417170981977,0.44220974605806707,-0.0025435900515387985,-0.029240296244166585
500,all-MiniLM-L6-v2,coreset,prior,fl,greedy,prior/fl/greedy,0.6907942097754425,0.08289812552689943,0.7016695008070952,0.6927349767981763,0.6672700900956996,0.654482644085393,0.5388904178515622,0.7081028427741324,0.315967300713484,-0.4540476219608879
500,all-MiniLM-L6-v2,coreset,prior,mmr,cost_norm,prior/mmr/cost_norm,0.5096216892802887,0.09526873509979474,0.511097332079531,0.5031723211391385,0.5146743054527508,0.5138287977230203,0.4659538085228136,0.49548175632568753,0.04226022356235846,-0.06395085251182844
500,all-MiniLM-L6-v2,coreset,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.49406718875593264,0.09138529556188381,0.4904522373662123,0.492702998532399,0.500220031647327,0.4739477042531801,0.4659538085228136,0.4755292029435921,0.02529412431966811,-0.058144880780502096
500,all-MiniLM-L6-v2,coreset,prior,fl,cost_norm,prior/fl/cost_norm,0.7307204281713563,0.07603302963499753,0.7382556631854245,0.7323951817327218,0.7130806028845944,0.6903991775555947,0.6252225428398375,0.7400387241664004,0.2563685727006984,-1.1205721653576166
500,all-MiniLM-L6-v2,coreset,prior,dpp,dpp,prior/dpp/dpp,0.3709191330795553,0.1331493283077231,0.36692266369409765,0.37303666695809407,0.3733008153146423,0.34378823519606116,0.29962389487507063,0.3457167638403626,0.12620644663012465,-0.11455888687748295
500,all-MiniLM-L6-v2,coreset,prior,mmr,topk,prior/mmr/topk,0.287922762077429,0.1387227930058286,0.2816106972539695,0.2958226288296441,0.27456296485127696,0.32690111102465164,0.29962389487507063,0.2632628724712819,0.397953538990685,-8.129944309315452
500,all-MiniLM-L6-v2,coreset,prior,graphcut,topk,prior/graphcut/topk,0.287922762077429,0.1387227930058286,0.2816106972539695,0.2958226288296441,0.27456296485127696,0.32690111102465164,0.29962389487507063,0.2632628724712819,0.397953538990685,-8.129944309315452
500,all-MiniLM-L6-v2,coreset,prior,fl,topk,prior/fl/topk,0.287922762077429,0.1387227930058286,0.2816106972539695,0.2958226288296441,0.27456296485127696,0.32690111102465164,0.29962389487507063,0.2632628724712819,0.397953538990685,-8.129944309315452
500,google/embeddinggemma-300m,coreset,prior,mmr,greedy,prior/mmr/greedy,0.5836231731834408,0.08042488487894242,0.5787536093396756,0.5861034703011326,0.5648123478099538,0.6071240459164905,0.5221933269944747,0.5549964685952199,0.14542850188664952,-0.09661856488792353
500,google/embeddinggemma-300m,coreset,prior,graphcut,greedy,prior/graphcut/greedy,0.5748371262097215,0.07958073687370655,0.5680792430814371,0.5807483533248903,0.5580652845407483,0.6001650917539059,0.6274028139821498,0.5462620807196715,0.13868181787888115,-0.09065374942946498
500,google/embeddinggemma-300m,coreset,prior,fl,greedy,prior/fl/greedy,0.7590641993676724,0.06992777950956293,0.7642823894024126,0.7529430643700051,0.7439531378827121,0.7387465456509834,0.6878030222735612,0.7544301841066965,0.40482022985816,-0.5751547592885371
500,google/embeddinggemma-300m,coreset,prior,mmr,cost_norm,prior/mmr/cost_norm,0.6013940836187437,0.07360627081350617,0.6050015396288799,0.5982266558549741,0.5887335279241864,0.5830758765271882,0.5836755958552672,0.5795231036265125,0.16597442402732823,-0.0936263786312544
500,google/embeddinggemma-300m,coreset,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.5986531008964593,0.07286843016989669,0.6029883538479855,0.5943702538495705,0.5827610832943004,0.5959589394521126,0.5860159556955771,0.5770905095818729,0.15844073410163512,-0.08625845192878875
500,google/embeddinggemma-300m,coreset,prior,fl,cost_norm,prior/fl/cost_norm,0.784384970847346,0.06240502871432394,0.7959395304495237,0.7765017150829415,0.7677604325068466,0.7485052657493367,0.7353622801048421,0.7741377169721648,0.3574754619654619,-1.4144426038805045
500,google/embeddinggemma-300m,coreset,prior,dpp,dpp,prior/dpp/dpp,0.5868503116036939,0.09883674543421224,0.5872834395450457,0.5841912290646445,0.5771183992209552,0.5637393009944811,0.5510967300603727,0.5484145685556877,0.248222124745261,-0.2327804403854007
500,google/embeddinggemma-300m,coreset,prior,mmr,topk,prior/mmr/topk,0.5432659601334837,0.10153004860962336,0.5417066153648422,0.5405859013763811,0.5338779194059075,0.5399761519213132,0.5510967300603727,0.507218116984641,0.405281875844834,-4.959413992144379
500,google/embeddinggemma-300m,coreset,prior,graphcut,topk,prior/graphcut/topk,0.5432659601334837,0.10153004860962336,0.5417066153648422,0.5405859013763811,0.5338779194059075,0.5399761519213132,0.5510967300603727,0.507218116984641,0.405281875844834,-4.959413992144379
500,google/embeddinggemma-300m,coreset,prior,fl,topk,prior/fl/topk,0.5432659601334837,0.10153004860962336,0.5417066153648422,0.5405859013763811,0.5338779194059075,0.5399761519213132,0.5510967300603727,0.507218116984641,0.405281875844834,-4.959413992144379
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,mmr,greedy,prior/mmr/greedy,0.8089385478701793,0.0290111030961545,0.8071535074123529,0.8092792682466365,0.8052113734379965,0.7994705032468302,0.7451980868295721,0.8010091986814114,0.4983184727014236,-0.833981145559898
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,graphcut,greedy,prior/graphcut/greedy,0.8034924804993023,0.029072998570418864,0.8006208372913912,0.8057357119590021,0.7955144761813214,0.8011204313617619,0.7451980868295721,0.7974608648946601,0.49329150172899355,-0.8703055799640013
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,fl,greedy,prior/fl/greedy,0.927303163132513,0.021765886111852695,0.9285493429061743,0.9242913527805288,0.9259072802167985,0.9145731792640746,0.8579234696764956,0.9161245677469095,0.7480382548188264,-2.117283086169441
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,mmr,cost_norm,prior/mmr/cost_norm,0.8327555328942178,0.026647230122624984,0.8318312597439965,0.829905706208945,0.8374688096369411,0.8390529112148511,0.7880023403048076,0.8217265125672686,0.563399758260205,-0.7794145091946395
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.8325420932901428,0.026657158276066184,0.8308445395775415,0.829348663382557,0.8392945861910761,0.833497659062403,0.7686467179735648,0.822163993930119,0.5630144076246135,-0.7893592642866215
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,fl,cost_norm,prior/fl/cost_norm,0.9324273298341912,0.02181343965777108,0.9355118025481803,0.9292166742260826,0.9287359899702653,0.9184597766198929,0.8495345022094113,0.9234072352605488,0.7099888715541588,-5.156462809949551
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,dpp,dpp,prior/dpp/dpp,0.7805930784141881,0.03558662318940854,0.7774799581102775,0.7805726533272032,0.7816593141315287,0.7696631306465022,0.75453174583639,0.7610112432616792,0.582397388259195,-1.158386472296321
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,mmr,topk,prior/mmr/topk,0.746445996665575,0.03798740589551909,0.7447408617943224,0.7446783409661341,0.7444585271710267,0.7211825311178934,0.7410028316902741,0.7271009252599426,0.7541434887164044,-7.880991956113644
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,graphcut,topk,prior/graphcut/topk,0.746445996665575,0.03798740589551909,0.7447408617943224,0.7446783409661341,0.7444585271710267,0.7211825311178934,0.7410028316902741,0.7271009252599426,0.7541434887164044,-7.880991956113644
500,Qwen/Qwen3-Embedding-0.6B,coreset,prior,fl,topk,prior/fl/topk,0.746445996665575,0.03798740589551909,0.7447408617943224,0.7446783409661341,0.7444585271710267,0.7211825311178934,0.7410028316902741,0.7271009252599426,0.7541434887164044,-7.880991956113644
500,all-mpnet-base-v2,coreset,prior,mmr,greedy,prior/mmr/greedy,0.46389804489041153,0.09873401617877325,0.45916108605461553,0.4671188020860345,0.46065239040756667,0.4631802663360638,0.36970619644714353,0.4469568259854235,0.016213792723818805,-0.03392940934995798
500,all-mpnet-base-v2,coreset,prior,graphcut,greedy,prior/graphcut/greedy,0.4552617591162505,0.0978011880772856,0.449753395748458,0.4619866271122267,0.4495910631103803,0.4449024338657359,0.36970619644714353,0.43982547587977044,0.009715883651740611,-0.09633408388123599
500,all-mpnet-base-v2,coreset,prior,fl,greedy,prior/fl/greedy,0.7296501328727929,0.07464940896925498,0.7355596744975135,0.7266203858182951,0.718693133519509,0.7023881294887796,0.6201014384858397,0.7389195735928302,0.3497965408330959,-0.5347837830450548
500,all-mpnet-base-v2,coreset,prior,mmr,cost_norm,prior/mmr/cost_norm,0.5129855750674744,0.09057379768774756,0.5143968215928152,0.5152446994633089,0.5000320547184656,0.4921692878489256,0.42494360655920543,0.5057278068978432,0.04501461154338684,-0.04819354432512005
500,all-mpnet-base-v2,coreset,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.5004719851570484,0.08745691500041845,0.5044279257304698,0.4976730762564003,0.49315236790089545,0.48239445320737384,0.4334581563922325,0.4940560031508247,0.029932324070580094,-0.05457161769890314
500,all-mpnet-base-v2,coreset,prior,fl,cost_norm,prior/fl/cost_norm,0.7551034013578823,0.0705915251922495,0.7595633397969157,0.7537510609905543,0.7527605513804915,0.7106600282190395,0.5316728055818121,0.770949616840555,0.2879870171254536,-1.3290087115371003
500,all-mpnet-base-v2,coreset,prior,dpp,dpp,prior/dpp/dpp,0.40142597456776163,0.12669226456925553,0.3925126645060663,0.40674787214644637,0.3990212975221313,0.3947308581349764,0.31139923581892015,0.3815961143640231,0.14328176979379692,-0.14832436581546404
500,all-mpnet-base-v2,coreset,prior,mmr,topk,prior/mmr/topk,0.3089350840533124,0.13483623341428783,0.30478803734838306,0.31426105717277214,0.2986834243517226,0.30547122481516237,0.1775247973135624,0.2910681065978092,0.4529571430318339,-9.037823395656405
500,all-mpnet-base-v2,coreset,prior,graphcut,topk,prior/graphcut/topk,0.3089350840533124,0.13483623341428783,0.30478803734838306,0.31426105717277214,0.2986834243517226,0.30547122481516237,0.1775247973135624,0.2910681065978092,0.4529571430318339,-9.037823395656405
500,all-mpnet-base-v2,coreset,prior,fl,topk,prior/fl/topk,0.3089350840533124,0.13483623341428783,0.30478803734838306,0.31426105717277214,0.2986834243517226,0.30547122481516237,0.1775247973135624,0.2910681065978092,0.4529571430318339,-9.037823395656405
750,BAAI/bge-m3,centroid,prior,mmr,greedy,prior/mmr/greedy,0.735212384544721,0.024216025197913625,0.7345637297735228,0.7339588188906145,0.7268834951820656,0.7244965382745139,0.6910583886339143,0.7205540950097391,0.3405906042119242,-0.7151191512931068
750,BAAI/bge-m3,centroid,prior,graphcut,greedy,prior/graphcut/greedy,0.7269593858336267,0.024173678742405377,0.7241955611094519,0.7276118430394403,0.7195737560101235,0.710205685515426,0.6890273449902115,0.7153063792941384,0.3308629927067262,-0.677099134773016
750,BAAI/bge-m3,centroid,prior,fl,greedy,prior/fl/greedy,0.8532818476105842,0.019843164036261303,0.8558821385538746,0.8519512417373066,0.8413517770476502,0.8357428768796493,0.8046166471054438,0.8378190763988829,0.5154048226914316,-1.63884566274454
750,BAAI/bge-m3,centroid,prior,mmr,cost_norm,prior/mmr/cost_norm,0.7284064789681707,0.024363560760218016,0.7234248523789499,0.7282665507360485,0.7290988623043031,0.724928055363201,0.6439470917980002,0.7043306132542729,0.36320585181128306,-0.40569007811400126
750,BAAI/bge-m3,centroid,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.72732345585987,0.02419862000025668,0.7243839359319014,0.7258367530657526,0.7249172064795506,0.7209964351628471,0.6439470917980002,0.704539607167329,0.3596933550851525,-0.3972977913634957
750,BAAI/bge-m3,centroid,prior,fl,cost_norm,prior/fl/cost_norm,0.8677045557279985,0.01939392892011213,0.8683468420532129,0.8671375915003567,0.8576037592967742,0.8458883305363194,0.7712379072338639,0.856722179408146,0.486832210477793,-4.1107105241631565
750,BAAI/bge-m3,centroid,prior,dpp,dpp,prior/dpp/dpp,0.6906424900866691,0.03302072786357043,0.6826730243163538,0.6994033199409911,0.6759376267693353,0.6646876294101358,0.6859475158040955,0.6572099062680029,0.44740639739441423,-1.3651842594427883
750,BAAI/bge-m3,centroid,prior,mmr,topk,prior/mmr/topk,0.6668347172870809,0.03591730871747406,0.6628360290030688,0.6691779118185095,0.6597701627745035,0.6584276255372183,0.6847651649387114,0.6360212738922505,0.6505827182587588,-12.83368835893442
750,BAAI/bge-m3,centroid,prior,graphcut,topk,prior/graphcut/topk,0.6668347172870809,0.035917308735046186,0.6628360290030688,0.6691779118185095,0.6597701627745035,0.6584276255372183,0.6847651649387114,0.6360212738922505,0.6505827182587588,-12.83368835893442
750,BAAI/bge-m3,centroid,prior,fl,topk,prior/fl/topk,0.6668347172870809,0.03591730871747406,0.6628360290030688,0.6691779118185095,0.6597701627745035,0.6584276255372183,0.6847651649387114,0.6360212738922505,0.6505827182587588,-12.83368835893442
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,mmr,greedy,prior/mmr/greedy,0.6496248345705297,0.05794884034274322,0.6578613033010187,0.6441715303183425,0.6412956983248119,0.6194136015794035,0.5700757778719967,0.6258942390477181,0.15559318468396394,-0.23496534899980892
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,graphcut,greedy,prior/graphcut/greedy,0.6387440939337747,0.05697584300706128,0.6487698689567066,0.6339527517147263,0.6279821221382299,0.6046469678610051,0.570075823668639,0.6155602928940791,0.14065725814972846,-0.2189496778589256
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,fl,greedy,prior/fl/greedy,0.8276510297720943,0.04096439837495673,0.8298377931979554,0.8268943086282561,0.818061188736975,0.8090902221865773,0.7418919563785151,0.8178729615729348,0.3835924459305012,-1.3180766851764243
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,mmr,cost_norm,prior/mmr/cost_norm,0.6381003183477871,0.05685427572297038,0.6368281707568685,0.6394445589328859,0.6370362030759729,0.661600544161253,0.5847049198691572,0.6183854217976883,0.15866438299417496,-0.16092980233952403
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.6441916684919424,0.05542243813287537,0.6453092370941063,0.647460627422016,0.6337910888424008,0.6399070376641949,0.5818496824140252,0.6303841458385981,0.15404109161276863,-0.17432042633025152
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,fl,cost_norm,prior/fl/cost_norm,0.8478072955858756,0.039293317049566026,0.8496519563736505,0.8464052933197068,0.845257735275939,0.830376631027036,0.744078425467476,0.8342107830790368,0.3669013253782155,-3.409343775150911
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,dpp,dpp,prior/dpp/dpp,0.518481801859063,0.07932639132552552,0.5235905538428158,0.5145246547297823,0.5115279210128764,0.4684696200772806,0.485097497845497,0.48030796026789563,0.2787308608937376,-0.7455252427607775
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,mmr,topk,prior/mmr/topk,0.4432587756323643,0.08561474246517667,0.4411161590933266,0.44378403756185697,0.4396627395707077,0.3772434863573401,0.4902193943100969,0.409382622319142,0.48334494682977786,-11.875260560509732
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,graphcut,topk,prior/graphcut/topk,0.4432587756323643,0.08561474246517667,0.4411161590933266,0.44378403756185697,0.4396627395707077,0.3772434863573401,0.4902193943100969,0.409382622319142,0.48334494682977786,-11.875260560509732
750,NovaSearch/stella_en_1.5B_v5,centroid,prior,fl,topk,prior/fl/topk,0.4432587756323643,0.08561474246517667,0.4411161590933266,0.44378403756185697,0.4396627395707077,0.3772434863573401,0.4902193943100969,0.409382622319142,0.48334494682977786,-11.875260560509732
750,all-MiniLM-L6-v2,centroid,prior,mmr,greedy,prior/mmr/greedy,0.498573235236169,0.0744223988983991,0.4933164969502325,0.49014985674916156,0.5010667395197217,0.5193315470984359,0.4453438966274194,0.4818547655525576,0.02432661613331117,-0.05445282804952135
750,all-MiniLM-L6-v2,centroid,prior,graphcut,greedy,prior/graphcut/greedy,0.4937388227171401,0.07337413100912324,0.49010850518716104,0.49755199673967754,0.47477769870263775,0.4834121486727874,0.2862998183301498,0.47652160294615264,0.013785031357124439,-0.07992349261360876
750,all-MiniLM-L6-v2,centroid,prior,fl,greedy,prior/fl/greedy,0.7264261890101834,0.056701231176771644,0.7357755906853102,0.7248220890261655,0.7051961631221294,0.7093983088989069,0.5388904178515622,0.7404968514342988,0.29805281644089604,-0.8139738593251062
750,all-MiniLM-L6-v2,centroid,prior,mmr,cost_norm,prior/mmr/cost_norm,0.5196118827438493,0.07098388640245176,0.5270568448170297,0.5174387520184297,0.5027187741811541,0.4943738084020798,0.3530596482068964,0.5043029839246624,0.04044887475819845,-0.07639734806791651
750,all-MiniLM-L6-v2,centroid,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.5155296747716528,0.0691074721409746,0.5205292303355253,0.512270833760555,0.5094966694098173,0.48529840345000336,0.3530596482068964,0.500551506543879,0.026413680911918043,-0.08856197729056596
750,all-MiniLM-L6-v2,centroid,prior,fl,cost_norm,prior/fl/cost_norm,0.7655149995272371,0.05699509899746978,0.7713256145407326,0.764746152864815,0.750975446797931,0.7485478833090023,0.6280618386428531,0.7766894133568474,0.23585675372127093,-2.0132462275478074
750,all-MiniLM-L6-v2,centroid,prior,dpp,dpp,prior/dpp/dpp,0.34145536671958004,0.09651620621037371,0.3377422417404803,0.3495892273371051,0.33003923808282265,0.33987822557050695,0.3424540980966293,0.3137259404275728,0.16829215878190226,-0.41544193859686546
750,all-MiniLM-L6-v2,centroid,prior,mmr,topk,prior/mmr/topk,0.2714259126601513,0.10813826944608733,0.267466071975545,0.2749514399589762,0.2653012587136047,0.27302656316984303,0.25731342030121496,0.25590835635677517,0.4769484133125757,-14.324832942714599
750,all-MiniLM-L6-v2,centroid,prior,graphcut,topk,prior/graphcut/topk,0.27142591258369503,0.1081382694285152,0.2674660718645175,0.2749514399589762,0.2653012585249706,0.27302656316984303,0.25731342030121496,0.25590835635677517,0.4769484133125757,-14.324645698659193
750,all-MiniLM-L6-v2,centroid,prior,fl,topk,prior/fl/topk,0.2714259126601513,0.10813826944608733,0.267466071975545,0.2749514399589762,0.2653012587136047,0.27302656316984303,0.25731342030121496,0.25590835635677517,0.4769484133125757,-14.324832942714599
750,google/embeddinggemma-300m,centroid,prior,mmr,greedy,prior/mmr/greedy,0.6052908392776412,0.04238074857144142,0.6031970525928998,0.6098303696820642,0.5860673905167402,0.5763104849981218,0.5597679609100307,0.5853748113431834,0.15808847082673377,-0.21408976127507762
750,google/embeddinggemma-300m,centroid,prior,graphcut,greedy,prior/graphcut/greedy,0.5962081231068849,0.042490495092077356,0.5972214477712161,0.5983913735265245,0.5754931766587011,0.5778490755513283,0.5381640760806397,0.5734619907485844,0.1484083213650112,-0.2125536575891464
750,google/embeddinggemma-300m,centroid,prior,fl,greedy,prior/fl/greedy,0.7900076358394759,0.03439914930242834,0.7959816817499998,0.7862385306826681,0.7709186814500053,0.7761150456472093,0.6878030222735612,0.7822072342708366,0.3908726447174009,-1.0661325322569541
750,google/embeddinggemma-300m,centroid,prior,mmr,cost_norm,prior/mmr/cost_norm,0.6134988652621677,0.04140975889486243,0.6180041502468109,0.6118733346963644,0.5994605115753221,0.605558021676835,0.5417819872987297,0.5878414403717115,0.16869284388310504,-0.14384061106884816
750,google/embeddinggemma-300m,centroid,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.6078290390899982,0.04189666769168568,0.6130775849888791,0.6057220063140396,0.5928647517161981,0.6000981587182238,0.5345412494310132,0.5842697454632039,0.16315854983931444,-0.1386191482075824
750,google/embeddinggemma-300m,centroid,prior,fl,cost_norm,prior/fl/cost_norm,0.809782351305665,0.03416125325240054,0.8125105552682063,0.8111530557326984,0.7909978608442569,0.7796493128641436,0.7362830018745203,0.7986989517944033,0.3449007268503027,-2.5663981628867814
750,google/embeddinggemma-300m,centroid,prior,dpp,dpp,prior/dpp/dpp,0.557909545168408,0.05524998057176763,0.5549025052592338,0.5565885296866534,0.5547650368801553,0.5619368543267543,0.5510967300603727,0.5218024342193548,0.2814491815021578,-0.630942181719221
750,google/embeddinggemma-300m,centroid,prior,mmr,topk,prior/mmr/topk,0.5232945684038446,0.05899401904382515,0.5216084462244078,0.5242672731300557,0.5145286893045186,0.522207863032187,0.5718288938282149,0.4890653162689336,0.5181986718385849,-11.253647573924852
750,google/embeddinggemma-300m,centroid,prior,graphcut,topk,prior/graphcut/topk,0.5232945684038446,0.05899401904382515,0.5216084462244078,0.5242672731300557,0.5145286893045186,0.522207863032187,0.5718288938282149,0.4890653162689336,0.5181986718385849,-11.253647573924852
750,google/embeddinggemma-300m,centroid,prior,fl,topk,prior/fl/topk,0.5232945684038446,0.05899401904382515,0.5216084462244078,0.5242672731300557,0.5145286893045186,0.522207863032187,0.5718288938282149,0.4890653162689336,0.5181986718385849,-11.253647573924852
750,Qwen/Qwen3-Embedding-0.6B,centroid,prior,mmr,greedy,prior/mmr/greedy,0.8211690902921988,0.016466289165623066,0.8198010907775454,0.8245093023493424,0.815339365329264,0.7975165821136715,0.7983849708839911,0.8127669568928926,0.5054144829792796,-1.4935403390313096
750,Qwen/Qwen3-Embedding-0.6B,centroid,prior,graphcut,greedy,prior/graphcut/greedy,0.817839059240551,0.01646411966286459,0.8171883660528657,0.8192107242246214,0.8109369979588977,0.8043595134453986,0.7940007914623055,0.8120186664212067,0.4975940337720907,-1.5596357038560904
750,Qwen/Qwen3-Embedding-0.6B,centroid,prior,fl,greedy,prior/fl/greedy,0.9341217601393823,0.011712262330067186,0.934241485311795,0.9330529273959881,0.9323853048519193,0.9230822320657048,0.8662581582294864,0.9236492798296888,0.730501652326224,-3.604049891374021
750,Qwen/Qwen3-Embedding-0.6B,centroid,prior,mmr,cost_norm,prior/mmr/cost_norm,0.8345253911218538,0.01613928197514055,0.8380197112083784,0.8332038268442921,0.827415943007116,0.8088659778601923,0.8088247556169034,0.8234676665400058,0.5529756259243443,-0.941225713575786
